Date,open,high,low,close,volume,Company
2023-02-20,2224.7168,2232.9669,2197.3226,2201.8351,221415,RELIANCE
2023-02-17,2210.6322,2230.6423,2197.5505,2224.2154,105936,RELIANCE
2023-02-16,2233.4683,2245.3194,2210.6778,2214.9168,277368,RELIANCE
2023-02-15,2176.7656,2221.6173,2165.0968,2215.3271,367072,RELIANCE
2023-02-14,2119.6982,2170.5665,2118.6042,2167.2847,124813,RELIANCE
2023-02-13,2131.0023,2142.3063,2109.5336,2117.4647,79836,RELIANCE
2023-02-10,2148.6877,2148.6877,2116.4163,2129.8627,127318,RELIANCE
2023-02-09,2149.0067,2161.268,2127.766,2147.2291,88852,RELIANCE
2023-02-08,2107.0267,2151.0579,2103.2434,2143.9473,268850,RELIANCE
2023-02-07,2107.6648,2121.3391,2090.4352,2102.1039,225094,RELIANCE
2023-02-06,2119.5158,2119.5158,2102.8788,2107.209,206263,RELIANCE
2023-02-03,2137.7482,2140.3919,2090.5263,2123.2079,148804,RELIANCE
2023-02-02,2119.5158,2140.2096,2107.0722,2121.1568,104181,RELIANCE
2023-02-01,2169.6549,2170.4754,2101.2835,2131.4125,573669,RELIANCE
2023-01-31,2174.213,2175.2158,2134.7399,2145.8617,100296,RELIANCE
2023-01-30,2131.139,2159.9918,2097.7737,2143.4914,1392194,RELIANCE
2023-01-27,2171.4326,2176.9935,2107.756,2131.139,452582,RELIANCE
2023-01-25,2197.0035,2201.3793,2170.5665,2172.3442,103914,RELIANCE
2023-01-24,2217.515,2227.9074,2177.5404,2201.6984,349349,RELIANCE
2023-01-23,2233.4683,2248.0542,2211.5894,2214.8713,213860,RELIANCE
2023-01-20,2262.3667,2262.3667,2222.62,2226.8135,174012,RELIANCE
2023-01-19,2255.5295,2261.6829,2240.3055,2252.7035,201558,RELIANCE
2023-01-18,2259.9053,2271.3005,2242.9947,2255.8942,126814,RELIANCE
2023-01-17,2236.3399,2264.0076,2235.2915,2259.4951,186970,RELIANCE
2023-01-16,2256.1676,2260.589,2220.7512,2228.6367,140006,RELIANCE
2023-01-13,2250.4244,2254.6179,2219.6117,2249.2849,248982,RELIANCE
2023-01-12,2301.8398,2308.13,2247.7352,2253.6151,185343,RELIANCE
2023-01-11,2329.3707,2332.1056,2299.1049,2302.2956,127795,RELIANCE
2023-01-10,2373.9033,2374.7694,2321.0294,2331.8777,152642,RELIANCE
2023-01-09,2318.8871,2371.8522,2314.6936,2367.0662,298492,RELIANCE
2023-01-06,2305.4863,2322.3512,2296.051,2313.0071,113594,RELIANCE
2023-01-05,2301.8398,2311.8676,2282.9237,2291.3562,143907,RELIANCE
2023-01-04,2332.8349,2333.3818,2292.5868,2295.5952,172926,RELIANCE
2023-01-03,2340.766,2345.5975,2322.8526,2331.0116,136124,RELIANCE
2023-01-02,2330.9205,2351.9789,2322.9894,2347.5575,174612,RELIANCE
2022-12-30,2321.8954,2349.1529,2317.8387,2322.9894,77470,RELIANCE
2022-12-29,2308.2667,2323.7187,2303.2072,2317.8387,157229,RELIANCE
2022-12-28,2311.7764,2324.5391,2298.4212,2319.5708,168925,RELIANCE
2022-12-27,2305.4863,2323.5363,2292.131,2320.1178,184837,RELIANCE
2022-12-26,2291.5385,2317.3829,2273.534,2301.384,95382,RELIANCE
2022-12-23,2337.393,2360.8672,2272.668,2280.4623,307147,RELIANCE
2022-12-22,2365.8355,2376.2735,2339.125,2350.0645,93106,RELIANCE
2022-12-21,2390.2669,2400.8417,2348.6515,2355.99,77509,RELIANCE
2022-12-20,2364.696,2393.9134,2339.7632,2389.492,129098,RELIANCE
2022-12-19,2355.5798,2373.174,2340.766,2370.2113,67621,RELIANCE
2022-12-16,2342.8627,2387.532,2332.0144,2338.3957,169510,RELIANCE
2022-12-15,2378.8717,2383.7944,2343.7743,2350.8393,95215,RELIANCE
2022-12-14,2398.6538,2406.2202,2380.2391,2383.7944,42452,RELIANCE
2022-12-13,2385.7088,2400.477,2376.3647,2392.2725,65370,RELIANCE
2022-12-12,2361.0951,2391.1785,2356.537,2381.3786,117691,RELIANCE
2022-12-09,2414.7895,2425.4554,2372.1713,2378.507,155892,RELIANCE
2022-12-08,2429.9224,2429.9224,2406.7216,2415.3364,93535,RELIANCE
2022-12-07,2449.3399,2456.2226,2409.4109,2415.7011,116129,RELIANCE
2022-12-06,2424.9085,2458.6384,2424.9085,2450.6617,197739,RELIANCE
2022-12-05,2479.5601,2479.5601,2441.6367,2445.739,208698,RELIANCE
2022-12-02,2485.3033,2504.8119,2462.2849,2482.0214,114503,RELIANCE
2022-12-01,2494.1915,2511.2388,2475.9592,2482.2949,245387,RELIANCE
2022-11-30,2475.0475,2501.1199,2460.5528,2490.9097,116521,RELIANCE
2022-11-29,2465.1109,2489.1776,2455.3565,2471.4466,225659,RELIANCE
2022-11-28,2371.442,2481.0642,2356.537,2468.7118,358911,RELIANCE
2022-11-25,2354.7593,2392.2269,2353.2096,2385.7544,228490,RELIANCE
2022-11-24,2339.2162,2362.9183,2323.1261,2354.3035,101023,RELIANCE
2022-11-23,2351.0673,2351.0673,2326.5903,2330.5102,188170,RELIANCE
2022-11-22,2319.3885,2341.0394,2312.6881,2337.6664,201826,RELIANCE
2022-11-21,2356.537,2360.4569,2318.2489,2324.6759,104254,RELIANCE
2022-11-18,2375.681,2378.2791,2344.6859,2367.9778,138143,RELIANCE
2022-11-17,2357.4486,2382.0623,2353.2096,2371.3964,181514,RELIANCE
2022-11-16,2373.8577,2383.9311,2353.0728,2362.7816,116478,RELIANCE
2022-11-15,2386.666,2395.5087,2361.1407,2376.3191,403971,RELIANCE
2022-11-14,2393.0018,2409.0918,2375.2708,2386.5748,4751003,RELIANCE
2022-11-11,2369.0262,2402.118,2358.5881,2398.7905,402694,RELIANCE
2022-11-10,2356.537,2367.4308,2336.4813,2346.9194,240161,RELIANCE
2022-11-09,2375.681,2389.8111,2362.3258,2372.9461,185280,RELIANCE
2022-11-07,2362.9183,2379.2363,2346.5092,2375.8177,168418,RELIANCE
2022-11-04,2322.807,2365.8811,2322.807,2363.3285,295536,RELIANCE
2022-11-03,2302.8882,2333.7465,2302.8882,2330.0544,213304,RELIANCE
2022-11-02,2304.8937,2324.8582,2292.0399,2320.4368,119457,RELIANCE
2022-11-01,2353.8021,2359.6821,2286.3423,2306.17,195343,RELIANCE
2022-10-31,2310.956,2334.2023,2309.2239,2324.2201,238633,RELIANCE
2022-10-28,2245.3649,2310.0444,2242.7668,2302.7514,250899,RELIANCE
2022-10-27,2238.938,2249.8775,2218.1531,2233.5595,240543,RELIANCE
2022-10-25,2277.2261,2277.3628,2222.1186,2226.0386,2676294,RELIANCE
2022-10-21,2285.4306,2294.091,2248.9658,2253.4784,228842,RELIANCE
2022-10-20,2259.0392,2296.3701,2259.0392,2279.8698,268387,RELIANCE
2022-10-19,2235.4283,2303.663,2226.0842,2275.8586,304000,RELIANCE
2022-10-18,2206.1197,2245.3194,2206.1197,2233.9697,275176,RELIANCE
2022-10-17,2146.591,2200.4221,2136.472,2197.0035,312009,RELIANCE
2022-10-14,2198.8268,2202.5188,2159.0346,2161.4504,169418,RELIANCE
2022-10-13,2165.8261,2182.5999,2152.3342,2173.1647,89649,RELIANCE
2022-10-12,2146.8189,2170.3842,2138.2496,2165.1424,92000,RELIANCE
2022-10-11,2198.143,2198.8268,2143.218,2148.9156,3962521,RELIANCE
2022-10-10,2196.1375,2204.023,2176.9479,2193.1291,138925,RELIANCE
2022-10-07,2204.2965,2227.9074,2200.5133,2218.1987,151735,RELIANCE
2022-10-06,2220.7056,2233.4683,2204.6611,2208.5355,90481,RELIANCE
2022-10-04,2186.4743,2204.2053,2179.0902,2199.784,155355,RELIANCE
2022-10-03,2185.1525,2203.3393,2154.6132,2164.4587,228998,RELIANCE
2022-09-30,2113.1345,2188.9357,2110.3996,2167.5582,251390,RELIANCE
2022-09-29,2149.5993,2158.4876,2109.0778,2119.7893,191249,RELIANCE
2022-09-28,2156.0718,2168.1963,2122.114,2125.9883,249075,RELIANCE
2022-09-27,2183.3292,2211.3615,2151.5593,2183.6939,420283,RELIANCE
2022-09-26,2191.5338,2203.9774,2165.5526,2167.3759,130939,RELIANCE
2022-09-23,2265.8308,2274.5368,2219.9763,2223.7596,110625,RELIANCE
2022-09-22,2263.4606,2281.4651,2254.0253,2266.1955,88397,RELIANCE
2022-09-21,2280.7358,2310.0444,2275.1293,2287.4818,74857,RELIANCE
2022-09-20,2301.8398,2312.9615,2275.2661,2280.9181,93423,RELIANCE
2022-09-19,2278.32,2299.0138,2262.2755,2281.1916,2963131,RELIANCE
2022-09-16,2323.7187,2327.9121,2271.0726,2278.4112,210585,RELIANCE
2022-09-15,2357.4486,2372.308,2331.0116,2335.3418,180396,RELIANCE
2022-09-14,2338.3046,2378.8717,2338.3046,2359.0895,257288,RELIANCE
2022-09-13,2383.8856,2396.238,2371.1229,2388.5804,223055,RELIANCE
2022-09-12,2346.2357,2380.6037,2344.6859,2368.0234,152127,RELIANCE
2022-09-09,2376.1824,2376.4559,2338.3046,2341.5864,165838,RELIANCE
2022-09-08,2361.0951,2367.4764,2343.7743,2356.7193,164380,RELIANCE
2022-09-07,2351.7054,2365.1974,2341.9966,2353.0272,191624,RELIANCE
2022-09-06,2342.498,2375.2252,2342.498,2366.0178,376714,RELIANCE
2022-09-05,2306.3979,2352.8905,2306.3979,2343.0906,119294,RELIANCE
2022-09-02,2338.3046,2346.5092,2301.8398,2306.2156,266857,RELIANCE
2022-09-01,2360.2746,2375.6354,2326.4535,2333.9288,1149213,RELIANCE
2022-08-30,2389.9934,2412.1002,2349.3808,2405.8556,297293,RELIANCE
2022-08-29,2342.8627,2418.8006,2342.8627,2367.2941,504166,RELIANCE
2022-08-26,2404.8528,2413.8779,2377.5042,2387.3041,185236,RELIANCE
2022-08-25,2416.7039,2427.0052,2390.2669,2398.0157,86635,RELIANCE
2022-08-24,2404.3058,2432.6572,2403.0296,2405.81,150278,RELIANCE
2022-08-23,2357.4486,2417.6155,2357.4486,2413.5132,225535,RELIANCE
2022-08-22,2384.7972,2398.0613,2357.6309,2376.3191,167523,RELIANCE
2022-08-19,2419.4843,2425.8201,2375.0429,2382.6093,136003,RELIANCE
2022-08-18,2428.0535,2432.6572,2406.904,2425.501,181482,RELIANCE
2022-08-17,2425.4098,2440.953,2421.262,2428.9652,114212,RELIANCE
2022-08-16,2415.6099,2421.8089,2395.5543,2416.2936,75427,RELIANCE
2022-08-12,2357.6765,2407.5877,2353.8933,2399.9757,222555,RELIANCE
2022-08-11,2370.2113,2383.8856,2352.7082,2361.2774,99044,RELIANCE
2022-08-10,2344.6859,2361.0495,2331.9232,2353.7565,111725,RELIANCE
2022-08-08,2310.956,2355.1695,2307.9021,2339.9455,187347,RELIANCE
2022-08-05,2349.244,2350.1556,2304.1188,2309.9988,133584,RELIANCE
2022-08-04,2384.7972,2386.3014,2310.956,2344.1389,190556,RELIANCE
2022-08-03,2367.8866,2379.3275,2340.6292,2375.4987,159491,RELIANCE
2022-08-02,2345.4152,2376.1368,2334.2479,2354.8049,283788,RELIANCE
2022-08-01,2290.9004,2358.3602,2286.2967,2347.5119,4318904,RELIANCE
2022-07-29,2251.7007,2294.5468,2245.7752,2287.026,435531,RELIANCE
2022-07-28,2219.794,2248.9658,2207.1225,2240.0776,302611,RELIANCE
2022-07-27,2205.5727,2212.5011,2189.7106,2205.436,182221,RELIANCE
2022-07-26,2209.5839,2228.0442,2199.237,2206.5755,261141,RELIANCE
2022-07-25,2250.7891,2250.7891,2191.4882,2206.2565,465538,RELIANCE
2022-07-22,2279.0493,2294.3645,2274.4912,2281.693,394782,RELIANCE
2022-07-21,2277.2261,2277.8186,2249.8775,2267.5629,236686,RELIANCE
2022-07-20,2310.956,2320.1178,2265.8764,2280.3256,536736,RELIANCE
2022-07-19,2197.9151,2230.7335,2188.571,2225.4461,354911,RELIANCE
2022-07-18,2206.1653,2210.6778,2181.9618,2208.0797,4311256,RELIANCE
2022-07-15,2206.1197,2206.1197,2172.9368,2189.3003,105343,RELIANCE
2022-07-14,2178.4976,2219.3382,2167.3759,2185.1069,249673,RELIANCE
2022-07-13,2214.3243,2218.8368,2163.2736,2167.1936,185355,RELIANCE
2022-07-12,2197.9151,2223.4405,2191.4426,2206.2565,203047,RELIANCE
2022-07-11,2169.6549,2213.4127,2160.8122,2209.0369,805038,RELIANCE
2022-07-08,2201.4705,2202.3365,2172.3898,2180.1386,222410,RELIANCE
2022-07-07,2210.4955,2218.7912,2165.1424,2176.6288,452454,RELIANCE
2022-07-06,2210.7234,2225.4005,2176.4009,2198.7812,259341,RELIANCE
2022-07-05,2210.6322,2246.8235,2203.9318,2218.1531,435731,RELIANCE
2022-07-04,2177.6772,2226.0386,2157.8039,2200.6044,893090,RELIANCE
2022-07-01,2351.9789,2362.5992,2155.9806,2196.0463,1078836,RELIANCE
2022-06-30,2348.3324,2384.6149,2340.4013,2364.7871,209154,RELIANCE
2022-06-29,2283.0148,2367.3397,2279.9609,2351.1128,305035,RELIANCE
2022-06-28,2262.7769,2310.956,2262.7769,2305.4863,127683,RELIANCE
2022-06-27,2323.7187,2323.7187,2262.6401,2271.7108,180405,RELIANCE
2022-06-24,2269.9331,2289.0315,2250.1054,2279.733,182130,RELIANCE
2022-06-23,2297.2817,2301.7486,2229.8218,2246.778,282095,RELIANCE
2022-06-22,2336.4813,2336.4813,2279.9609,2283.7897,191652,RELIANCE
2022-06-21,2326.8182,2363.5564,2305.4863,2356.1267,135235,RELIANCE
2022-06-20,2376.5926,2386.7116,2298.2845,2318.0666,141291,RELIANCE
2022-06-17,2308.2211,2392.5004,2308.2211,2360.4569,259291,RELIANCE
2022-06-16,2390.2669,2423.6322,2329.1428,2333.0172,282255,RELIANCE
2022-06-15,2379.3275,2404.3058,2356.6281,2366.8383,163116,RELIANCE
2022-06-14,2418.5271,2434.1614,2382.8372,2395.1441,152984,RELIANCE
2022-06-13,2419.2564,2437.033,2385.1618,2427.461,187994,RELIANCE
2022-06-10,2529.1522,2543.4646,2462.8318,2474.1359,246751,RELIANCE
2022-06-09,2469.5778,2554.3585,2469.5778,2551.2589,298046,RELIANCE
2022-06-08,2529.927,2536.2172,2475.5945,2483.5256,186942,RELIANCE
2022-06-07,2519.7169,2544.3306,2510.6007,2527.4657,154819,RELIANCE
2022-06-06,2534.8498,2565.07,2508.3672,2522.3606,275733,RELIANCE
2022-06-03,2504.1738,2567.4402,2497.838,2533.847,636698,RELIANCE
2022-06-02,2411.2342,2490.5451,2402.7105,2483.7079,299786,RELIANCE
2022-06-01,2399.7022,2420.3048,2384.8883,2399.5654,147783,RELIANCE
2022-05-31,2412.1458,2442.0013,2384.6604,2401.1152,590084,RELIANCE
2022-05-30,2388.2613,2436.7595,2365.5164,2428.327,263592,RELIANCE
2022-05-27,2367.4308,2375.2708,2314.9215,2347.6031,199303,RELIANCE
2022-05-26,2386.6204,2401.1152,2322.5336,2358.7704,183889,RELIANCE
2022-05-25,2399.7022,2421.0796,2371.8978,2380.3758,248030,RELIANCE
2022-05-24,2392.0901,2404.6705,2368.388,2384.7972,147965,RELIANCE
2022-05-23,2397.5599,2419.2108,2363.7843,2375.6354,278346,RELIANCE
2022-05-20,2292.7236,2409.4109,2281.7842,2390.4036,277207,RELIANCE
2022-05-19,2251.7007,2289.0771,2248.4645,2260.0876,728658,RELIANCE
2022-05-18,2314.6025,2342.8627,2286.6157,2314.4201,276653,RELIANCE
2022-05-17,2227.087,2315.8787,2219.794,2307.036,336675,RELIANCE
2022-05-16,2217.0592,2261.5006,2202.8835,2212.8657,207222,RELIANCE
2022-05-13,2217.0592,2258.9937,2202.5188,2213.4583,290185,RELIANCE
2022-05-12,2205.2081,2224.3521,2160.5387,2188.7534,375949,RELIANCE
2022-05-11,2259.6318,2265.4206,2207.8518,2233.2404,269992,RELIANCE
2022-05-10,2278.1377,2302.0677,2241.6729,2254.6635,228368,RELIANCE
2022-05-09,2347.4208,2367.6587,2285.5218,2294.6836,394528,RELIANCE
2022-05-06,2407.3598,2424.4982,2365.2885,2389.492,249708,RELIANCE
2022-05-05,2480.5173,2488.4028,2399.3831,2407.3598,355466,RELIANCE
2022-05-04,2538.8609,2538.9977,2439.312,2455.1286,3251053,RELIANCE
2022-05-02,2511.9681,2557.0933,2511.9681,2534.8042,244590,RELIANCE
2022-04-29,2602.6743,2602.6743,2532.0693,2544.1483,202927,RELIANCE
2022-04-28,2566.2095,2598.1162,2540.046,2570.0383,264655,RELIANCE
2022-04-27,2515.7969,2577.2401,2513.3356,2532.3884,389360,RELIANCE
2022-04-26,2468.6662,2548.5697,2468.6662,2530.3829,240951,RELIANCE
2022-04-25,2497.3366,2514.5663,2428.9196,2456.6784,208296,RELIANCE
2022-04-22,2520.6741,2553.1278,2501.3478,2514.6574,314673,RELIANCE
2022-04-21,2515.1588,2542.3251,2492.0492,2536.2628,280821,RELIANCE
2022-04-20,2421.0341,2492.0492,2415.7923,2478.147,458162,RELIANCE
2022-04-19,2328.3679,2431.2898,2325.6331,2405.263,545067,RELIANCE
2022-04-18,2306.6258,2332.8804,2299.6519,2319.2973,215288,RELIANCE
2022-04-13,2349.244,2363.7388,2320.9838,2326.8638,156923,RELIANCE
2022-04-12,2359.2718,2372.3992,2330.1,2333.8832,213157,RELIANCE
2022-04-11,2369.2996,2404.8528,2354.3947,2379.1451,209888,RELIANCE
2022-04-08,2336.4813,2393.0018,2336.1167,2385.4809,265594,RELIANCE
2022-04-07,2369.7555,2373.174,2340.1278,2344.458,244738,RELIANCE
2022-04-06,2359.8644,2401.2519,2359.8188,2387.8511,146948,RELIANCE
2022-04-05,2420.3504,2432.9763,2389.492,2393.3664,112402,RELIANCE
2022-04-04,2422.1736,2438.5827,2410.5504,2427.6889,137978,RELIANCE
2022-04-01,2407.8612,2429.2842,2390.7227,2419.849,84826,RELIANCE
2022-03-31,2436.7595,2436.7595,2396.5571,2401.1608,188426,RELIANCE
2022-03-30,2404.7617,2450.4338,2386.3925,2436.7595,154596,RELIANCE
2022-03-29,2403.9412,2403.9412,2377.6865,2390.4036,128043,RELIANCE
2022-03-28,2380.2391,2396.785,2358.269,2389.9478,342191,RELIANCE
2022-03-25,2350.0645,2383.8856,2349.244,2367.2029,195991,RELIANCE
2022-03-24,2292.7236,2355.1695,2290.0343,2350.0645,327758,RELIANCE
2022-03-23,2302.9337,2338.3046,2302.9337,2315.2406,200221,RELIANCE
2022-03-22,2245.9575,2310.956,2237.1148,2307.4007,304284,RELIANCE
2022-03-21,2235.2915,2264.1899,2226.1754,2249.1026,207916,RELIANCE
2022-03-17,2222.5289,2276.2233,2188.9357,2260.4978,286443,RELIANCE
2022-03-16,2176.9023,2194.3142,2166.4187,2190.8501,276207,RELIANCE
2022-03-15,2216.8768,2216.8768,2134.2841,2154.5676,412984,RELIANCE
2022-03-14,2182.4176,2210.0853,2165.0968,2204.7979,316063,RELIANCE
2022-03-11,2162.362,2197.3682,2162.362,2186.5199,292287,RELIANCE
2022-03-10,2201.5616,2201.5616,2151.4225,2181.7339,481296,RELIANCE
2022-03-09,2050.2327,2157.5304,2036.5129,2145.7705,430958,RELIANCE
2022-03-08,2010.1215,2047.3156,1988.2426,2039.0198,665930,RELIANCE
2022-03-07,2093.0789,2107.528,2026.2116,2041.9826,577322,RELIANCE
2022-03-04,2146.8644,2155.7071,2115.4591,2119.8349,206310,RELIANCE
2022-03-03,2197.9151,2201.0602,2160.5387,2168.014,232245,RELIANCE
2022-03-02,2141.4859,2188.2976,2125.0767,2186.4287,298733,RELIANCE
2022-02-28,2048.4551,2157.8039,2046.5863,2150.6021,361763,RELIANCE
2022-02-25,2074.4818,2103.1067,2074.4818,2082.0939,234948,RELIANCE
2022-02-24,2109.488,2133.0534,2044.3072,2056.2494,550535,RELIANCE
2022-02-23,2186.6111,2193.4026,2158.6243,2164.0029,187278,RELIANCE
2022-02-22,2144.1296,2183.9674,2139.3436,2177.1302,388107,RELIANCE
2022-02-21,2201.4705,2221.4349,2174.213,2188.0241,248274,RELIANCE
2022-02-18,2219.794,2238.938,2207.0313,2209.9029,242341,RELIANCE
2022-02-17,2204.2965,2237.4794,2197.4593,2228.819,248666,RELIANCE
2022-02-16,2213.0024,2217.1047,2184.2408,2199.1458,241833,RELIANCE
2022-02-15,2144.1296,2209.7662,2129.4069,2203.7039,389799,RELIANCE
2022-02-14,2096.7254,2145.9528,2096.7254,2132.0962,310248,RELIANCE
2022-02-11,2164.1852,2173.3014,2136.791,2166.7833,192243,RELIANCE
2022-02-10,2185.5171,2185.5171,2155.9806,2168.7433,226054,RELIANCE
2022-02-09,2157.895,2175.6716,2150.1463,2173.2558,1356126,RELIANCE
2022-02-08,2126.8088,2151.377,2105.8415,2147.4114,1601702,RELIANCE
2022-02-07,2131.3669,2148.5054,2101.329,2112.8154,1643527,RELIANCE
2022-02-04,2141.3947,2141.8961,2116.781,2125.7149,330454,RELIANCE
2022-02-03,2173.3014,2189.3003,2140.4831,2144.7677,136394,RELIANCE
2022-02-02,2197.3682,2197.3682,2166.0085,2172.8456,337670,RELIANCE
2022-02-01,2197.0035,2206.6211,2140.164,2170.0652,2496945,RELIANCE
2022-01-31,2146.8644,2193.6761,2146.8644,2175.4437,185589,RELIANCE
2022-01-28,2155.9806,2162.7266,2123.1623,2128.9967,2787192,RELIANCE
2022-01-27,2137.7482,2147.3658,2107.6648,2131.5948,385697,RELIANCE
2022-01-25,2155.7071,2177.4949,2101.329,2163.9117,439517,RELIANCE
2022-01-24,2259.0848,2282.7869,2144.7677,2167.4215,579337,RELIANCE
2022-01-21,2233.6051,2280.827,2233.6051,2259.0848,320142,RELIANCE
2022-01-20,2276.3144,2289.305,2238.0264,2259.723,202569,RELIANCE
2022-01-19,2303.0249,2317.0183,2287.0715,2298.558,132491,RELIANCE
2022-01-18,2327.3651,2336.299,2293.1794,2298.0566,194301,RELIANCE
2022-01-17,2315.1494,2338.3046,2314.3746,2326.727,102051,RELIANCE
2022-01-14,2306.3979,2339.672,2302.5691,2314.329,233864,RELIANCE
2022-01-13,2300.6547,2316.3801,2287.0715,2311.2751,272194,RELIANCE
2022-01-12,2253.9342,2301.2472,2247.5073,2297.8287,196309,RELIANCE
2022-01-11,2216.2387,2255.4383,2216.2387,2237.9352,334250,RELIANCE
2022-01-10,2237.0692,2239.3483,2202.9746,2222.2098,166454,RELIANCE
2022-01-07,2220.7056,2240.4422,2198.371,2220.6601,371610,RELIANCE
2022-01-06,2237.1148,2237.1148,2196.0919,2203.0202,311647,RELIANCE
2022-01-05,2242.7213,2257.4439,2217.9708,2248.0998,256771,RELIANCE
2022-01-04,2197.0035,2244.3622,2190.6222,2240.5334,559316,RELIANCE
2022-01-03,2158.2597,2196.0463,2155.9351,2191.8529,272926,RELIANCE
2021-12-31,2160.5387,2173.5749,2151.4681,2158.8522,181300,RELIANCE
2021-12-30,2186.0641,2192.6733,2138.6599,2148.1863,395909,RELIANCE
2021-12-29,2180.5032,2204.6611,2171.8884,2190.6678,136021,RELIANCE
2021-12-28,2173.3014,2192.4454,2164.5043,2185.7906,100293,RELIANCE
2021-12-27,2154.0662,2167.6038,2141.3491,2160.3564,79886,RELIANCE
2021-12-24,2157.8039,2180.5032,2131.0478,2162.5899,182225,RELIANCE
2021-12-23,2162.362,2169.6549,2150.4653,2155.6616,127047,RELIANCE
2021-12-22,2109.9438,2162.362,2109.9438,2156.8467,244736,RELIANCE
2021-12-21,2100.9188,2137.7482,2090.344,2105.9327,165141,RELIANCE
2021-12-20,2110.3996,2115.7782,2049.3211,2075.9404,1104898,RELIANCE
2021-12-17,2183.3292,2195.864,2114.9577,2134.2385,426622,RELIANCE
2021-12-16,2191.5338,2201.1058,2159.6271,2191.944,147405,RELIANCE
2021-12-15,2174.0763,2191.9896,2153.0179,2162.8178,271038,RELIANCE
2021-12-14,2177.8595,2193.357,2163.7294,2170.0196,286591,RELIANCE
2021-12-13,2251.7007,2255.803,2192.4454,2196.8212,285664,RELIANCE
2021-12-10,2227.9986,2248.1454,2215.6917,2241.6273,127783,RELIANCE
2021-12-09,2216.2387,2256.1676,2211.088,2238.8013,170477,RELIANCE
2021-12-08,2212.5011,2216.5578,2194.3598,2203.7495,655272,RELIANCE
2021-12-07,2171.2047,2191.3059,2163.775,2171.1135,243374,RELIANCE
2021-12-06,2207.0313,2210.2676,2148.8244,2154.4309,406872,RELIANCE
2021-12-03,2270.0698,2274.4456,2187.9785,2195.317,385570,RELIANCE
2021-12-02,2248.8747,2275.4028,2243.6785,2264.2811,212570,RELIANCE
2021-12-01,2211.1336,2255.8942,2211.1336,2248.8747,334818,RELIANCE
2021-11-30,2248.0542,2257.0793,2178.7711,2194.0408,568273,RELIANCE
2021-11-29,2198.8268,2279.0493,2187.8873,2226.6312,451870,RELIANCE
2021-11-26,2251.7007,2258.4923,2190.6222,2198.9635,397321,RELIANCE
2021-11-25,2165.5526,2281.6018,2149.5993,2273.9442,476931,RELIANCE
2021-11-24,2170.9312,2197.7784,2136.8366,2143.1268,1856369,RELIANCE
2021-11-23,2132.2785,2189.2548,2105.2946,2175.2614,457139,RELIANCE
2021-11-22,2224.3521,2230.0497,2143.218,2154.522,416968,RELIANCE
2021-11-18,2242.4933,2269.0215,2234.0153,2254.2077,242463,RELIANCE
2021-11-17,2278.7758,2279.0493,2242.9036,2246.2766,370002,RELIANCE
2021-11-16,2345.5975,2348.3324,2274.4912,2290.0799,245061,RELIANCE
2021-11-15,2370.2113,2372.1257,2342.8627,2350.657,104839,RELIANCE
2021-11-12,2333.7465,2369.1173,2331.0116,2363.3741,283433,RELIANCE
2021-11-11,2324.0833,2343.7743,2311.822,2329.1428,266898,RELIANCE
2021-11-10,2296.2789,2331.9232,2282.559,2324.0833,108322,RELIANCE
2021-11-09,2280.8725,2305.4407,2266.9248,2297.3273,282251,RELIANCE
2021-11-08,2288.2567,2299.1049,2240.4422,2280.8725,183715,RELIANCE
2021-11-03,2283.3795,2297.6919,2243.4961,2264.3266,249022,RELIANCE
2021-11-02,2326.3624,2326.3624,2276.3144,2279.8698,416615,RELIANCE
2021-11-01,2307.4918,2329.1884,2273.5796,2313.0983,347023,RELIANCE
2021-10-29,2357.4486,2365.7899,2281.3739,2313.3262,340018,RELIANCE
2021-10-28,2389.3553,2404.6705,2362.0979,2369.6187,404017,RELIANCE
2021-10-27,2424.7261,2440.406,2388.4437,2399.9757,240760,RELIANCE
2021-10-26,2383.3842,2432.9763,2373.2652,2426.2759,387791,RELIANCE
2021-10-25,2460.4616,2460.4616,2342.9538,2371.7154,424305,RELIANCE
2021-10-22,2391.9078,2429.1931,2380.6037,2394.8706,299137,RELIANCE
2021-10-21,2485.0298,2485.0298,2372.9461,2391.1785,395833,RELIANCE
2021-10-20,2497.838,2501.5757,2453.5789,2461.2821,2747085,RELIANCE
2021-10-19,2485.0754,2506.9542,2468.6662,2490.0893,108463,RELIANCE
2021-10-18,2446.7873,2502.3505,2424.9085,2467.7546,161592,RELIANCE
2021-10-14,2465.9313,2477.5089,2449.6589,2461.2365,152754,RELIANCE
2021-10-13,2445.8757,2479.1498,2433.113,2457.6356,229201,RELIANCE
2021-10-12,2407.5877,2445.6478,2407.5877,2432.7028,129947,RELIANCE
2021-10-11,2483.8902,2483.8902,2411.2797,2416.8406,2880808,RELIANCE
2021-10-08,2351.9789,2446.6962,2351.9789,2434.7995,328023,RELIANCE
2021-10-07,2370.2113,2370.2113,2341.1306,2344.8227,133140,RELIANCE
